custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,train,favday,city
2B65P4,1,12/12/2011,12/13/2011,11/21/2013,30,100,3.333333333,52.49,0.117066291,1,0,0,0,Friday,RIC
9CX5LS,1,2/20/2011,5/20/2012,11/29/2012,47,0,0,54.34,0.046632124,1,0,0,0,Thursday,RIC
ST6ANU,1,6/12/2013,6/12/2013,6/12/2013,45,2.222222222,0,83.37,0,1,0,0,0,Thursday,CHO
MNJVRS,1,8/4/2012,6/5/2013,12/22/2013,36,86.11111111,11.11111111,59.24,0.02,0,0,0,0,Friday,RIC
DTXQES,1,10/14/2011,10/14/2011,1/19/2014,49,46.93877551,30.6122449,111.84,0.109903382,1,0,0,0,Friday,CHO
WZZR4C,1,5/23/2011,6/16/2011,10/9/2013,46,21.73913043,4.347826087,76.93,0.028368794,1,1,0,0,Thursday,CHO
TF6ZAP,1,6/17/2013,6/17/2013,6/21/2013,43,18.60465116,4.651162791,56.02,0.5,1,0,0,0,Saturday,BWI
VVT6ZV,0,6/6/2012,6/6/2012,4/29/2013,0,0,0,37.36,0.027522936,0,0,0,0,Tuesday,RIC
2P4YP2,1,6/26/2013,11/24/2013,11/24/2013,33,81.81818182,3.03030303,36.42,0,1,0,0,0,Wednesday,RIC
5DEUV7,1,4/19/2012,4/26/2012,1/20/2014,50,70,2,31.48,0.047318612,0,0,0,0,Tuesday,RIC
W2X55K,1,3/17/2013,3/17/2013,3/17/2013,45,0,0,96.15,0,0,0,0,0,Tuesday,DCX
XQW2FE,1,7/7/2013,7/7/2013,7/7/2013,45,0,0,54.26,0,1,0,0,0,Wednesday,CHO
T74YPE,1,11/11/2010,11/12/2010,7/28/2013,46,13.04347826,2.173913043,94.64,0.012133468,1,0,0,0,Friday,CHO
85SG2V,1,2/2/2010,8/27/2010,10/29/2013,32,96.875,15.625,40.4,0.010353753,0,0,0,0,Friday,CHO
VNB3ZQ,1,3/21/2013,11/26/2013,11/26/2013,43,18.60465116,0,48.71,0,0,0,0,0,Saturday,DCX
W6C2X8,1,4/30/2013,5/6/2013,8/14/2013,40,72.5,0,35,0.04,1,0,0,0,Thursday,DCX
B43FSC,1,3/18/2013,3/18/2013,5/7/2013,48,6.25,0,48.9,0.1,0,0,0,0,Wednesday,RIC
TEDJC7,1,8/14/2012,8/14/2012,11/4/2013,45,44.44444444,8.888888889,70.6,0.017897092,0,0,0,0,Wednesday,RIC
WYRAFZ,1,1/9/2012,1/30/2012,1/14/2013,47,0,0,100.02,0.02,0,0,0,0,Tuesday,CHO
CA6UBY,0,6/19/2012,6/19/2012,2/26/2013,0,0,0,61.75,0.015873016,1,0,0,0,Wednesday,RIC
7E2TF5,0,11/11/2010,3/6/2011,4/11/2013,0,0,0,90.81,0.06779661,0,0,0,0,Friday,CHO
9QF6UG,1,10/27/2012,2/17/2013,1/13/2014,54,38.88888889,5.555555556,64.56,0.048484848,0,0,1,0,Thursday,DCX
43YFV3,1,3/5/2013,3/26/2013,3/26/2013,46,0,0,52.12,0,0,0,0,0,Thursday,DCX
C7UEBE,1,10/25/2009,3/10/2011,1/11/2014,57,54.38596491,21.05263158,206.36,0.174373796,1,0,1,0,Monday,CHO
Z2HN63,1,7/10/2012,7/10/2012,10/20/2013,42,26.19047619,2.380952381,76.72,0.012847966,0,0,0,0,Monday,RIC
X4FC5R,1,5/23/2011,5/23/2011,11/2/2012,42,38.0952381,2.380952381,74.25,0.009451796,0,0,0,0,Tuesday,RIC
JB6UUW,1,12/7/2011,12/8/2011,1/27/2013,48,14.58333333,6.25,145.83,0.050480769,0,0,0,0,Friday,RIC
J447UW,1,9/7/2011,9/8/2011,9/8/2011,31,87.09677419,9.677419355,55.2,0,0,0,0,0,Thursday,CHO
6MCL9X,1,1/13/2010,11/1/2010,9/16/2013,40,42.5,12.5,167.11,0.097142857,1,0,0,0,Tuesday,CHO
EGXWTV,1,11/19/2008,4/25/2011,1/19/2014,84,13.0952381,9.523809524,102.11,0.18,1,1,0,0,Monday,CHO
N4NWK5,1,11/22/2012,8/2/2013,1/12/2014,49,6.12244898,2.040816327,90.05,0.030674847,1,0,0,0,Friday,RIC
GBUT5G,1,10/5/2012,10/5/2012,12/22/2013,42,88.0952381,16.66666667,65.85,0.0248307,0,0,0,0,Monday,CHO
YANC3V,1,3/16/2013,3/17/2013,11/8/2013,30,13.33333333,0,150.3,0.016949153,0,0,0,0,Tuesday,DCX
XC893J,1,4/29/2013,6/6/2013,6/6/2013,44,22.72727273,0,49.16,0,1,0,0,0,Friday,DCX
Q66JS9,1,1/18/2012,2/15/2012,1/18/2014,43,51.1627907,2.325581395,58.7,0.036984353,1,0,0,0,Monday,CHO
CXQB6J,1,5/4/2013,5/28/2013,5/28/2013,45,0,0,87.45,0,0,0,0,0,Wednesday,RIC
NC5W4W,0,2/8/2012,2/9/2012,8/4/2013,0,0,0,56.41,0.029520295,0,0,0,0,Thursday,RIC
7K74MP,1,8/28/2012,7/31/2012,11/3/2013,43,62.79069767,20.93023256,70.28,0.017391304,1,0,0,0,Thursday,DCX
9SRJQC,0,5/2/2011,5/2/2011,8/11/2013,0,0,0,104.51,0.036057692,1,0,0,0,Tuesday,CHO
AQGR74,0,6/9/2013,6/9/2013,6/9/2013,5,40,0,52.25,0,1,0,0,0,Saturday,DCX
LB78JK,1,5/18/2013,10/14/2013,10/14/2013,29,96.55172414,3.448275862,94.93,0,0,0,0,0,Wednesday,DCX
WM2W7E,1,10/17/2012,10/31/2012,11/4/2013,42,50,11.9047619,126.11,0.01897019,0,0,0,0,Monday,RIC
95KYNQ,1,6/8/2013,6/9/2013,6/9/2013,45,17.77777778,17.77777778,50.24,0,1,0,0,0,Monday,CHO
A94R3N,1,6/22/2013,7/3/2013,7/3/2013,42,42.85714286,4.761904762,99.19,0,1,0,0,0,Monday,CHO
BQ3UYU,1,9/22/2012,1/25/2013,1/25/2013,42,16.66666667,0,53.92,0,1,0,0,0,Thursday,DCX
YQXB2X,1,8/28/2012,7/26/2012,1/19/2014,73,43.83561644,16.43835616,94.79,0.101476015,0,1,1,0,Thursday,DCX
8RTMPR,1,7/27/2012,4/7/2013,7/9/2013,43,6.976744186,4.651162791,50.56,0.021505376,0,0,0,0,Friday,RIC
DDKS5C,1,4/6/2013,10/14/2013,10/14/2013,39,7.692307692,5.128205128,156.54,0,0,0,0,0,Friday,CHO
ZBHEVT,1,5/30/2013,5/30/2013,5/30/2013,44,4.545454545,0,53.96,0,1,0,0,0,Monday,RIC
T4THYW,1,10/23/2012,1/14/2013,1/14/2013,44,4.545454545,2.272727273,83.67,0,0,0,0,0,Monday,CHO
DC3YGL,1,4/30/2013,7/8/2013,12/20/2013,59,11.86440678,5.084745763,135.33,0.060606061,0,1,0,0,Tuesday,RIC
QKCTCX,0,4/13/2012,4/13/2012,8/30/2013,0,0,0,125.78,0.071428571,1,0,0,0,Wednesday,CHO
Q3S4A4,1,6/10/2013,6/17/2013,6/17/2013,45,20,2.222222222,87.6,0,1,0,0,0,Saturday,BWI
CZBQBN,0,2/24/2013,3/12/2013,7/15/2013,3,33.33333333,0,135.9,0.04,0,0,0,0,Tuesday,DCX
KYEQN4,1,9/15/2011,9/15/2011,1/5/2014,50,24,14,96.67,0.069988138,1,0,0,0,Monday,CHO
CPRC8G,1,6/22/2013,7/11/2013,7/11/2013,36,69.44444444,2.777777778,74.23,0,1,0,0,0,Saturday,DCX
78Y87H,1,5/12/2011,5/13/2011,5/29/2011,48,2.083333333,0,80.34,0.125,0,0,0,0,Friday,CHO
YQDTRJ,1,8/28/2012,8/23/2012,8/23/2012,36,0,0,51.74,0,1,0,0,0,Sunday,BWI
U77LJS,1,2/9/2013,9/4/2013,11/11/2013,40,2.5,0,57.03,0.029411765,0,0,0,0,Thursday,CHO
SJDTHE,0,10/25/2010,3/18/2013,3/18/2013,0,0,0,44.84,0,0,0,0,0,Tuesday,RIC
5G2M5P,1,3/17/2011,10/10/2011,1/19/2014,59,42.37288136,8.474576271,82.74,0.064903846,1,1,0,0,Monday,CHO
2AVSUF,1,7/7/2010,11/4/2010,7/9/2013,45,15.55555556,2.222222222,94.86,0.032719836,0,0,0,0,Monday,CHO
6KU5N,1,4/12/2011,4/27/2011,1/15/2014,40,97.5,27.5,81.29,0.115694165,1,0,0,0,Thursday,RIC
REFK2J,1,2/4/2013,2/20/2013,4/21/2013,47,8.510638298,0,189.52,0.1,0,0,0,0,Thursday,CHO
M3ERGU,1,12/26/2011,2/1/2012,5/12/2013,45,4.444444444,0,58.5,0.004291845,0,0,0,0,Thursday,RIC
XM4QCS,1,5/2/2013,5/2/2013,5/2/2013,40,60,2.5,58.82,0,0,0,0,0,Friday,RIC
DNWCAE,1,6/6/2010,12/12/2010,1/16/2014,61,77.04918033,29.50819672,88.29,0.016799293,1,1,1,0,Thursday,CHO
AQPBV6,1,8/29/2011,9/6/2011,1/19/2014,51,3.921568627,1.960784314,39.54,0.046189376,0,0,0,0,Wednesday,CHO
VAF4E3,0,1/9/2013,1/10/2013,2/4/2013,0,0,0,62.04,0.12,0,0,0,0,Wednesday,DCX
HZEFRH,0,12/29/2012,12/29/2012,1/8/2013,1,0,0,94.89,0.2,0,0,0,0,Monday,RIC
PR6CF8,1,5/5/2013,5/5/2013,10/24/2013,49,22.44897959,10.20408163,73.3,0.011627907,1,0,0,0,Tuesday,RIC
J779E8,1,12/9/2009,6/16/2010,12/18/2013,43,51.1627907,25.58139535,73.06,0.113192818,0,0,0,0,Thursday,CHO
WP8HVZ,0,5/10/2011,10/17/2011,1/17/2014,19,31.57894737,31.57894737,152.24,0.121506683,1,0,1,0,Friday,RIC
G6FHCU,1,8/28/2012,8/2/2012,8/23/2012,38,0,0,59.99,0.19047619,0,0,0,0,Sunday,DCX
3G2PGX,0,8/28/2012,8/9/2012,9/20/2012,0,0,0,33.48,0.071428571,0,0,0,0,Sunday,DCX
MR6BC6,0,6/6/2013,6/6/2013,12/5/2013,0,0,0,58.09,0.010989011,1,0,0,0,Friday,DCX
CX2JK9,1,8/3/2010,9/26/2011,7/17/2012,48,6.25,0,86.63,0.027118644,0,0,0,0,Thursday,CHO
RDTKB2,0,10/4/2012,10/5/2012,1/10/2013,40,5,0,43.04,0.020618557,0,0,0,0,Friday,CHO
SX4MAE,1,4/29/2013,5/2/2013,5/2/2013,45,0,0,48.99,0,0,0,0,0,Friday,DCX
2VZ2UY,1,9/13/2011,10/9/2011,3/20/2013,47,2.127659574,0,57.4,0.013257576,1,0,0,0,Thursday,RIC
P83GA2,1,8/2/2010,8/8/2010,6/30/2013,40,35,12.5,53.26,0.004730369,1,0,0,0,Monday,CHO
9JEKLJ,1,3/16/2011,3/13/2012,1/14/2014,66,53.03030303,0,42.93,0.171130952,1,1,0,0,Wednesday,BWI
D2QFM7,1,5/27/2013,5/29/2013,9/7/2013,45,0,0,146.19,0.01980198,1,0,0,0,Thursday,CHO
4H3S3C,1,9/9/2012,9/9/2012,1/12/2014,37,94.59459459,18.91891892,112.15,0.083673469,1,0,0,0,Friday,CHO
SHPBKR,1,10/22/2012,10/22/2012,12/27/2013,63,26.98412698,7.936507937,93.36,0.011600928,0,0,0,0,Monday,RIC
JFLUTR,1,2/7/2013,2/7/2013,2/7/2013,39,33.33333333,5.128205128,59.35,0,0,0,0,0,Friday,RIC
PGY4ZU,1,3/16/2013,3/19/2013,4/22/2013,37,59.45945946,2.702702703,53.14,0.088235294,0,0,0,0,Tuesday,CHO
SD96XS,1,4/30/2013,5/22/2013,12/17/2013,52,7.692307692,0,38.86,0.014354067,0,0,0,0,Thursday,DCX
9L9L77,1,8/28/2012,7/24/2012,1/14/2014,43,20.93023256,6.976744186,90.86,0.020408163,0,0,0,0,Tuesday,DCX
R884A5,1,6/6/2013,6/23/2013,6/23/2013,45,0,0,55.61,0,1,0,0,0,Friday,RIC
HPZX6,1,4/12/2011,4/29/2011,10/9/2013,46,4.347826087,0,17.87,0.077181208,0,0,0,0,Thursday,RIC
3X3BZT,0,4/1/2013,4/1/2013,7/10/2013,0,0,0,57.84,0.07,1,0,0,0,Wednesday,DCX
VMNM6Y,0,8/24/2011,9/15/2012,1/15/2014,9,11.11111111,0,56.02,0.026694045,1,0,1,0,Monday,RIC
R5H6R3,1,2/2/2013,8/12/2013,8/12/2013,43,2.325581395,0,128.06,0,0,0,0,0,Tuesday,RIC
243WR9,1,4/5/2013,4/11/2013,4/23/2013,46,8.695652174,4.347826087,141.7,0.166666667,0,0,0,0,Saturday,DCX
6Q4FLJ,1,4/28/2013,4/28/2013,1/6/2014,51,7.843137255,5.882352941,34.71,0.083003953,1,1,0,0,Wednesday,DCX
LF66GZ,1,5/5/2013,7/1/2013,7/1/2013,43,4.651162791,2.325581395,66.58,0,0,0,0,0,Tuesday,CHO
JHQ4A2,1,11/2/2012,2/12/2013,6/19/2013,35,5.714285714,0,108.88,0.070866142,0,0,0,0,Friday,RIC
WJ7KJY,1,6/18/2013,6/20/2013,6/20/2013,42,23.80952381,0,91.57,0,1,0,0,0,Wednesday,DCX
FZGAMW,1,1/17/2013,1/24/2013,1/24/2013,43,13.95348837,0,56,0,0,0,0,0,Friday,CHO
QF42UP,0,6/6/2013,6/17/2013,6/17/2013,22,27.27272727,0,88.37,0,1,0,0,0,Friday,CHO
EA7SL5,1,3/27/2012,4/12/2012,6/18/2013,46,19.56521739,2.173913043,54.31,0.138888889,1,0,0,0,Thursday,RIC
KFZ2J4,1,6/13/2013,6/22/2013,6/22/2013,44,2.272727273,0,88.7,0,1,0,0,0,Saturday,BWI
G8T6EG,0,12/23/2012,1/7/2013,1/7/2013,0,0,0,84.18,0,1,0,0,0,Tuesday,RIC
3J8XVD,1,6/11/2013,7/9/2013,7/22/2013,46,4.347826087,0,47,0.153846154,1,0,0,0,Wednesday,DCX
SVBCMT,1,5/17/2011,5/18/2011,6/9/2011,36,58.33333333,13.88888889,36.54,0.090909091,0,0,0,0,Thursday,CHO
M6FRLC,1,4/10/2013,4/15/2013,4/22/2013,30,90,3.333333333,83.72,0.285714286,0,0,0,0,Wednesday,CHO
YZRD3M,1,9/10/2010,10/17/2010,9/30/2013,41,58.53658537,17.07317073,60.37,0.016682113,0,0,0,0,Tuesday,CHO
LV6APM,1,8/28/2012,7/20/2012,3/13/2013,30,50,20,115.44,0.046610169,1,0,0,0,Sunday,DCX
PQRDSN,1,11/15/2011,11/15/2011,12/27/2011,45,2.222222222,0,36.3,0.047619048,0,0,0,0,Thursday,RIC
M36CSC,1,2/28/2013,3/5/2013,1/9/2014,39,89.74358974,0,77.39,0.080645161,1,0,0,0,Friday,RIC
2VS8UE,1,2/20/2013,2/20/2013,2/20/2013,31,96.77419355,6.451612903,20.76,0,0,0,0,0,Thursday,CHO
FJCUPQ,1,7/18/2010,9/29/2010,1/19/2014,58,25.86206897,6.896551724,132.69,0.086092715,0,1,0,0,Monday,CHO
DP66YJ,0,9/9/2012,2/26/2013,3/16/2013,0,0,0,50.39,0.111111111,1,0,0,0,Wednesday,DCX
DW6298,1,1/20/2012,1/23/2012,4/7/2013,44,20.45454545,2.272727273,49.06,0.036363636,1,0,0,0,Monday,RIC
AFY2DP,1,2/1/2012,2/1/2012,7/16/2013,34,76.47058824,2.941176471,65.43,0.079096045,1,0,0,0,Friday,RIC
U66SLC,1,1/8/2013,1/13/2013,1/13/2013,45,0,0,51.23,0,0,0,0,0,Monday,RIC
7Z5HVD,1,5/2/2013,5/2/2013,1/2/2014,48,8.333333333,2.083333333,83.69,0.016326531,0,0,0,0,Friday,DCX
RKMKXP,1,2/25/2012,3/12/2012,1/12/2014,53,50.94339623,7.547169811,223.57,0.0804769,0,0,0,0,Tuesday,RIC
KZYCYQ,0,5/5/2013,5/8/2013,5/8/2013,0,0,0,39.14,0,0,0,0,0,Friday,RIC
TW52UZ,1,6/14/2013,6/14/2013,7/17/2013,44,20.45454545,0,74.75,0.060606061,1,0,0,0,Tuesday,BWI
QG5KN8,1,1/8/2011,1/9/2011,11/5/2013,44,34.09090909,4.545454545,91.83,0.046556741,1,0,0,0,Tuesday,RIC
N9Z2L2,1,3/13/2011,6/15/2011,8/28/2012,46,21.73913043,4.347826087,83.19,0.052272727,0,0,0,0,Tuesday,RIC
WEPZD4,1,3/28/2013,4/2/2013,7/17/2013,45,0,0,52.68,0.028301887,0,0,0,0,Thursday,DCX
JK2FV3,1,12/7/2012,12/10/2012,2/2/2013,45,0,0,90.49,0.037037037,0,0,0,0,Thursday,DCX
M5YRDX,1,3/29/2011,5/25/2011,12/17/2012,46,4.347826087,2.173913043,61.74,0.041958042,0,0,0,0,Monday,CHO
PWJRKY,1,5/13/2011,5/19/2011,6/13/2011,40,27.5,0,51.88,0.08,0,0,0,0,Friday,RIC
FJFR84,1,10/12/2011,1/3/2013,1/3/2013,44,2.272727273,0,87.44,0,0,0,0,0,Thursday,RIC
56A482,1,5/15/2011,5/30/2011,5/30/2011,45,0,0,68.92,0,0,0,0,0,Wednesday,RIC
RPABNQ,1,1/30/2012,3/8/2012,9/18/2012,33,72.72727273,3.03030303,90.11,0.010309278,0,0,0,0,Friday,RIC
PNTNJA,1,4/27/2013,5/26/2013,5/26/2013,31,87.09677419,0,77.88,0,0,0,0,0,Thursday,BWI
QHZRT6,1,6/2/2013,6/6/2013,6/6/2013,46,2.173913043,2.173913043,90.56,0,1,0,0,0,Friday,RIC
DGJ4JJ,1,6/8/2013,6/12/2013,6/27/2013,39,46.15384615,12.82051282,47.99,0.133333333,1,0,0,0,Saturday,BWI
6LRPJF,1,4/5/2013,4/11/2013,8/25/2013,38,39.47368421,2.631578947,54.91,0.022058824,0,0,0,0,Wednesday,RIC
6VSLCM,1,11/3/2011,11/3/2011,7/13/2012,47,14.89361702,2.127659574,81.34,0.027667984,0,0,0,0,Thursday,RIC
ZBAE8Z,1,5/17/2013,5/31/2013,5/31/2013,44,6.818181818,0,53.67,0,0,0,0,0,Tuesday,DCX
GM8VZC,1,10/24/2012,10/24/2012,11/3/2013,48,6.25,0,64.9,0.013333333,0,0,0,0,Monday,CHO
8YVVF6,1,2/9/2013,2/9/2013,2/22/2013,45,0,0,47.89,0.153846154,0,0,0,0,Monday,CHO
8FVDJH,0,1/3/2013,1/4/2013,1/4/2013,0,0,0,85.24,0,1,0,0,0,Friday,RIC
,1,#N/A,#N/A,#N/A,43,16.27906977,4.651162791,38.07,0,1,1,0,0,Wednesday,DCX
MVGMTC,1,5/18/2013,5/19/2013,5/19/2013,39,87.17948718,2.564102564,90.51,0,0,0,0,0,Monday,RIC
VY24ND,1,10/29/2012,7/7/2013,7/7/2013,45,4.444444444,0,47.41,0,0,0,0,0,Wednesday,RIC
39XLS2,1,4/17/2013,9/15/2013,9/15/2013,25,72,8,49.73,0,0,0,0,0,Monday,DCX
Z8E2QS,1,3/6/2013,3/15/2013,3/15/2013,45,0,0,91.36,0,0,0,0,0,Monday,CHO
HB69HS,1,4/21/2013,10/21/2013,10/21/2013,31,61.29032258,12.90322581,64.2,0,0,0,0,0,Tuesday,DCX
WYZ3KM,1,12/7/2012,8/19/2013,8/19/2013,40,0,0,49.9,0,0,0,0,0,Tuesday,DCX
BT2KSU,1,2/18/2011,2/5/2013,1/17/2014,52,32.69230769,21.15384615,52.37,0.086705202,1,0,0,0,Tuesday,RIC
798ALL,1,1/28/2011,4/22/2011,9/4/2013,42,52.38095238,4.761904762,111.24,0.023094688,0,0,0,0,Friday,CHO
G2M8VB,1,9/16/2012,9/17/2012,10/7/2013,46,13.04347826,2.173913043,85.23,0.028571429,0,0,0,0,Tuesday,DCX
YS7QP6,1,3/3/2013,4/9/2013,4/9/2013,45,0,0,89.96,0,0,0,0,0,Wednesday,RIC
KS4A2Z,1,6/3/2013,6/23/2013,6/23/2013,38,55.26315789,10.52631579,99.67,0,1,0,0,0,Monday,DCX
PL6FLW,1,3/8/2009,11/5/2010,1/7/2014,44,72.72727273,18.18181818,86.75,0.122519413,1,0,0,0,Wednesday,CHO
85CMJL,0,5/26/2013,6/18/2013,6/18/2013,5,60,0,96.48,0,1,0,0,0,Thursday,CHO
QEYV69,1,6/3/2013,6/21/2013,7/12/2013,45,0,0,78.48,0.095238095,1,0,0,0,Saturday,DCX
HMAY6S,0,10/15/2011,10/18/2011,10/18/2011,0,0,0,15.36,0,0,0,0,0,Wednesday,RIC
PPS9TU,0,5/25/2011,5/29/2013,5/29/2013,0,0,0,160.02,0,1,0,0,0,Thursday,CHO
NJMLB7,1,8/28/2012,8/28/2012,9/28/2012,30,30,3.333333333,32.05,0.064516129,0,0,0,0,Sunday,DCX
2F4Y4Q,0,5/23/2013,9/16/2013,9/16/2013,0,0,0,74.81,0,1,0,0,0,Thursday,RIC
EJBAQ2,1,12/30/2012,1/6/2013,3/12/2013,43,20.93023256,4.651162791,48.54,0.046153846,1,0,0,0,Friday,RIC
47CPCR,1,6/17/2013,7/11/2013,7/11/2013,46,0,0,57.6,0,1,0,0,0,Thursday,BWI
FNESTR,1,7/23/2012,7/24/2012,1/12/2014,45,73.33333333,31.11111111,61.13,0.076350093,1,0,0,0,Tuesday,RIC
PA8858,1,6/1/2013,6/1/2013,6/1/2013,46,6.52173913,0,28.93,0,1,0,0,0,Monday,DCX
JB6KEK,1,2/19/2013,3/21/2013,3/21/2013,45,0,0,68.93,0,0,0,0,0,Friday,CHO
DVJNCG,1,12/31/2012,1/4/2013,1/4/2013,45,0,0,102.74,0,0,0,0,0,Monday,RIC
QVPGMP,1,11/3/2011,11/11/2011,11/11/2011,45,0,0,50.29,0,0,0,0,0,Friday,CHO
EBPU66,1,5/18/2013,7/25/2013,12/16/2013,52,3.846153846,0,109.64,0.041666667,0,0,0,0,Thursday,DCX
GEXTR5,1,9/8/2012,9/30/2012,12/22/2012,36,0,0,56.74,0.036144578,0,0,0,0,Sunday,DCX
98TXKG,1,6/28/2013,6/28/2013,6/28/2013,45,2.222222222,0,51.11,0,1,0,0,0,Monday,DCX
6WG6U5,1,6/9/2013,6/18/2013,1/7/2014,51,35.29411765,7.843137255,105.99,0.019704433,1,0,1,0,Wednesday,DCX
EXN5UY,0,4/10/2013,4/10/2013,6/3/2013,0,0,0,133.48,0.148148148,0,0,0,0,Wednesday,RIC
3FHBJD,1,4/13/2013,4/17/2013,8/29/2013,47,2.127659574,2.127659574,49.67,0.029850746,0,0,0,0,Thursday,CHO
QPBVE4,1,7/6/2010,6/23/2011,9/12/2012,40,40,10,76.87,0.004474273,0,0,0,0,Friday,RIC
ZXLPP3,1,8/28/2012,8/30/2012,9/4/2012,31,35.48387097,6.451612903,47.28,0.4,1,0,0,0,Sunday,DCX
HJZG9D,1,2/1/2012,11/5/2012,8/17/2013,34,70.58823529,11.76470588,76.85,0.014035088,0,0,0,0,Wednesday,RIC
LW7YRK,1,10/19/2011,10/24/2011,1/13/2014,72,43.05555556,27.77777778,131.15,0.11453202,1,1,0,0,Friday,CHO
NXRYMD,0,7/1/2013,7/24/2013,7/24/2013,0,0,0,54.61,0,1,0,0,0,Thursday,DCX
XB857E,1,2/18/2013,2/18/2013,1/15/2014,62,77.41935484,3.225806452,71.93,0.081570997,1,1,0,0,Monday,CHO
WUGJMY,1,4/14/2013,4/14/2013,11/17/2013,48,16.66666667,2.083333333,87.33,0.124423963,0,0,0,0,Tuesday,RIC
F3ZYPT,1,8/28/2012,4/21/2013,4/21/2013,38,26.31578947,18.42105263,117.62,0,0,0,0,0,Tuesday,DCX
79QSAT,1,1/24/2013,1/31/2013,2/14/2013,45,2.222222222,0,57.58,0.142857143,0,0,0,0,Thursday,RIC
489L98,1,3/1/2013,3/23/2013,3/23/2013,44,4.545454545,0,92.91,0,0,0,0,0,Tuesday,DCX
W79RUV,1,6/9/2013,6/9/2013,1/19/2014,46,56.52173913,8.695652174,112,0.0625,1,0,0,0,Monday,RIC
WN53J3,1,5/20/2012,6/19/2013,6/19/2013,44,13.63636364,0,116.48,0,0,0,0,0,Monday,CHO
9NE92M,0,1/29/2013,2/14/2013,2/14/2013,9,11.11111111,11.11111111,81.59,0,0,0,0,0,Saturday,DCX
ES76ZZ,1,2/25/2012,3/8/2012,5/2/2013,48,10.41666667,4.166666667,106.73,0.021428571,1,0,0,0,Thursday,CHO
NGDQQ7,0,8/28/2012,7/3/2013,7/18/2013,0,0,0,78.98,0.133333333,1,0,0,0,Saturday,BWI
GP5TNC,0,6/5/2013,6/5/2013,6/5/2013,15,13.33333333,0,166.52,0,1,0,0,0,Thursday,DCX
GNNQWC,1,2/2/2010,3/14/2012,6/19/2013,23,86.95652174,0,132.78,0.132034632,1,0,0,0,Friday,CHO
Z7WYYZ,1,8/30/2010,3/2/2011,1/6/2014,53,33.96226415,18.86792453,85.64,0.106628242,1,0,0,0,Wednesday,RIC
V6BAJF,1,4/21/2013,4/29/2013,4/29/2013,45,0,0,50.66,0,0,0,0,0,Wednesday,DCX
AE8LJF,1,5/8/2013,5/8/2013,5/8/2013,45,28.88888889,0,49.99,0,0,0,0,0,Thursday,BWI
7S5E9M,1,6/1/2013,6/3/2013,11/7/2013,41,36.58536585,2.43902439,90.7,0.095541401,1,0,0,0,Friday,RIC
PYBFCE,0,1/23/2013,2/26/2013,2/26/2013,0,0,0,80.42,0,0,0,0,0,Wednesday,CHO
JGSVVW,1,6/1/2010,7/26/2010,4/22/2013,31,96.77419355,3.225806452,122.24,0.010989011,0,0,0,0,Tuesday,CHO
PJXVB5,1,6/3/2013,6/26/2013,6/26/2013,43,11.62790698,0,98.49,0,1,0,0,0,Thursday,BWI
LPFEHW,1,9/14/2011,9/14/2011,7/24/2013,39,61.53846154,5.128205128,53.76,0.019145803,0,0,0,0,Friday,CHO
8UH8ME,0,8/28/2012,8/29/2012,9/18/2012,0,0,0,55.11,0.15,0,0,0,0,Thursday,DCX
JK4LUZ,1,2/12/2013,2/12/2013,4/23/2013,26,3.846153846,0,92.16,0.071428571,0,0,0,0,Wednesday,RIC
ESCQQA,1,8/14/2012,8/21/2012,11/4/2013,50,8,2,47.21,0.029545455,1,0,0,0,Tuesday,RIC
P4P2ES,1,8/28/2012,9/14/2012,7/3/2013,47,17.0212766,2.127659574,54.38,0.006849315,1,0,0,0,Thursday,BWI
3RCT46,1,2/28/2013,2/28/2013,10/8/2013,45,11.11111111,0,70.96,0.013513514,0,0,0,0,Thursday,RIC
ER9JU7,0,8/13/2010,12/13/2010,1/10/2013,0,0,0,217.72,0.043478261,1,0,0,0,Friday,CHO
B48QUZ,1,2/23/2011,2/24/2011,2/8/2012,43,13.95348837,0,52.79,0.008595989,0,0,0,0,Thursday,CHO
8KPWM5,1,5/3/2013,5/16/2013,5/16/2013,33,63.63636364,0,91.54,0,0,0,0,0,Friday,CHO
T2XDRY,1,5/7/2013,5/7/2013,5/7/2013,45,2.222222222,0,199.79,0,0,0,0,0,Wednesday,DCX
SEUZ7V,1,1/14/2013,1/31/2013,2/22/2013,44,4.545454545,0,60.79,0.090909091,0,0,0,0,Friday,RIC
8UG467,0,6/6/2012,6/10/2012,12/4/2013,0,0,0,82.27,0.014760148,1,0,0,0,Wednesday,CHO
28NWGZ,1,5/30/2013,10/7/2013,10/7/2013,38,5.263157895,2.631578947,40.02,0,1,1,0,0,Tuesday,CHO
CQ6F48,1,2/7/2012,2/7/2012,1/19/2014,51,19.60784314,5.882352941,66.22,0.132022472,1,0,0,0,Monday,CHO
JPL765,1,2/29/2012,6/17/2012,8/2/2013,44,38.63636364,0,109.35,0.02676399,0,0,0,0,Friday,RIC
GWDJ9Y,0,2/4/2013,2/9/2013,4/2/2013,0,0,0,58.81,0.115384615,0,0,0,0,Monday,CHO
ZCVDVU,1,5/13/2011,5/14/2011,5/14/2011,45,0,0,57.17,0,0,0,0,0,Monday,RIC
